timestamp (ms), x (G), y (G), z (G)
7860,3.71,2.15,3.71
7872,2.93,2.93,2.93
7883,2.93,2.15,3.71
7894,3.32,2.54,3.32
7905,3.71,2.54,3.32
7916,2.93,2.54,3.71
7927,2.93,2.15,2.93
7938,2.93,2.93,2.93
7949,3.71,2.15,3.71
7960,2.54,2.54,3.71
7971,2.93,2.54,3.32
7982,2.93,2.15,3.32
7993,2.93,2.15,2.93
8004,3.32,2.93,3.32
8015,3.71,2.54,3.32
8026,2.93,2.54,2.93
8037,3.32,2.54,3.71
8048,2.93,2.54,3.32
8059,2.93,2.15,3.32
8070,3.32,2.54,3.32
8081,3.32,2.54,3.32
8092,3.32,2.54,3.32
8103,2.93,2.54,2.93
8114,3.32,2.54,3.32
8128,3.71,2.54,3.32
8139,2.93,2.54,3.71
8150,3.32,2.54,3.71
8161,2.93,2.54,3.32
8172,3.32,2.15,3.32
8183,3.32,2.54,3.32
8194,3.32,2.15,2.93
8205,2.93,1.76,3.32
8216,3.32,2.15,3.71
8227,3.32,2.54,3.32
8238,3.71,2.54,3.32
8249,3.71,2.54,3.32
8260,3.32,2.93,3.71
8271,2.93,2.54,2.93
8282,3.32,2.15,3.71
8293,3.32,2.54,3.71
8304,2.54,2.15,3.32
8315,2.54,2.15,3.32
8327,3.71,2.15,2.93
8338,2.93,2.54,3.71
8349,3.32,2.93,3.71
8360,2.93,2.93,2.93
8371,3.32,2.15,3.32
8382,2.93,2.15,3.32
8393,3.32,2.15,3.32
8406,3.71,2.15,2.93
8417,3.32,2.54,3.32
8428,2.93,2.15,3.32
8439,3.32,2.54,3.32
8451,3.71,2.15,3.32
8462,3.32,2.54,2.93
8473,3.32,2.15,2.93
8484,3.71,2.15,3.32
8495,3.32,2.93,3.32
8506,2.93,2.54,2.93
8517,2.93,2.54,3.32
8528,3.71,2.93,3.32
8539,2.54,2.54,3.32
8550,3.71,2.54,3.32
8561,2.54,2.54,3.71
8572,2.93,2.54,2.93
8583,3.32,2.54,3.32
8594,3.71,2.15,2.93
8605,3.32,2.54,3.71
8616,3.32,2.93,2.93
8627,3.32,2.15,3.71
8638,3.32,2.54,3.71
8649,3.71,2.54,3.71
8660,3.32,2.54,3.32
8674,2.93,2.54,2.93
8685,3.71,2.15,2.93
8696,2.93,2.15,3.32
8707,2.93,2.54,3.71
8718,2.93,2.93,3.71
8729,2.54,2.54,3.71
8740,3.32,2.15,3.32
8751,3.32,2.54,3.32
8762,2.93,2.15,3.32
8773,3.32,2.93,3.32
8784,3.32,2.54,3.32
8795,3.32,2.15,3.32
8806,3.32,2.15,3.32
8817,3.32,2.54,3.32
8828,2.93,2.54,3.71
8839,2.93,1.76,2.93
8850,2.93,1.76,2.93
8861,3.32,2.15,3.32
8872,3.71,2.15,3.32
8883,2.93,2.15,3.32
8894,3.32,2.54,3.32
8905,3.71,2.54,2.93
8917,2.93,2.54,2.93
8928,2.54,2.15,2.93
8941,3.32,2.54,2.93
8952,2.93,1.76,3.71
8963,2.93,2.54,3.71
8974,2.93,2.93,3.32
8985,2.93,2.54,3.71
8996,2.93,2.93,3.32
9007,3.32,2.54,3.32
9018,2.54,2.54,3.32
9029,3.71,2.15,3.71
9040,3.32,2.54,3.32
9051,2.93,2.15,3.32
9062,3.71,2.15,3.32
9073,3.32,2.15,3.32
9085,3.32,2.15,3.32
9096,2.93,2.54,2.93
9107,3.32,2.54,3.71
9118,3.32,2.54,3.32
9129,3.71,2.54,3.32
9140,2.93,2.54,3.32
9151,3.32,2.15,2.93
9162,2.93,2.54,3.71
9173,3.32,2.54,3.32
9184,3.32,2.15,3.32
9195,3.32,2.93,2.93
9206,3.32,2.15,3.32
9219,2.93,2.54,3.32
9230,2.54,2.54,2.93
9241,2.93,2.54,3.71
9253,3.32,2.54,3.32
9264,3.32,2.15,3.71
9275,3.71,2.15,3.71
9286,3.32,2.15,3.32
9297,3.71,2.54,3.71
9308,2.93,2.54,3.71
9319,3.32,2.54,2.93
9330,3.71,2.54,3.32
9341,3.71,2.93,3.32
9352,3.71,2.54,3.71
9363,2.93,2.54,3.32
9374,3.71,2.15,2.93
9385,3.71,2.54,3.32
9396,3.32,2.54,3.71
9407,3.32,2.15,3.32
9418,3.32,2.15,3.32
9429,3.71,2.54,3.71
9440,3.32,2.54,3.32
9451,3.32,2.54,2.93
9462,3.32,2.54,3.32
9473,2.93,2.54,3.32
9487,3.71,2.54,2.93
9498,2.93,2.93,3.32
9509,3.32,2.15,2.93
9520,2.93,2.54,4.11
9531,3.71,2.93,3.71
9542,2.93,2.54,3.32
9553,3.32,2.15,3.32
9564,2.93,2.15,3.32
9575,3.71,2.54,3.32
9586,3.32,2.54,2.93
9597,2.93,2.15,3.32
9608,3.32,2.15,2.93
9619,3.32,2.15,3.71
9630,3.32,2.54,3.71
9641,2.93,2.15,3.71
9652,3.32,2.15,3.32
9663,3.32,2.54,3.32
9674,2.93,2.15,2.93
9685,3.32,2.54,3.32
9696,2.93,2.54,4.11
9708,2.93,2.15,3.71
9719,2.93,2.54,2.93
9730,2.93,2.54,3.71
9741,3.71,2.54,3.71
9754,2.93,2.54,2.93
9765,2.93,2.54,3.32
9776,3.71,2.15,3.32
9787,3.32,2.15,3.71
9798,2.93,2.54,3.71
9809,2.93,2.15,3.32
9820,3.32,2.15,3.32
9832,3.71,2.15,3.32
9843,2.93,2.15,3.32
9854,3.32,2.15,2.93
9865,3.32,2.15,3.32
9876,2.93,2.15,2.93
9887,3.71,2.54,3.32
9898,3.32,2.15,3.71
9909,3.71,2.15,3.32
9920,3.71,2.15,3.32
9931,3.32,1.76,3.71
9942,2.93,2.54,3.32
9953,3.32,2.54,3.32
9964,3.71,2.54,2.93
9975,2.93,2.54,3.32
9986,2.93,2.15,3.32
9997,2.93,2.15,3.32
10008,2.93,2.54,3.71
10019,3.71,2.54,3.32
10033,3.71,2.15,3.32
10044,3.71,2.93,3.32
10055,3.32,2.15,3.71
10066,3.32,2.54,3.71
10077,3.32,2.54,2.93
10088,3.32,2.15,3.32
10099,2.93,2.15,3.32
10110,2.93,2.15,3.32
10121,3.32,2.15,3.32
10132,3.32,1.76,3.71
10143,2.93,2.93,3.71
10154,2.93,2.54,3.71
10165,2.93,2.15,3.32
10176,3.32,2.15,3.32
10187,2.93,2.15,3.32
10198,3.32,2.15,3.32
10210,3.32,2.54,3.32
10221,3.32,2.93,2.93
10232,3.32,2.93,3.32
10243,3.32,2.54,2.93
10254,3.32,2.54,3.32
10265,2.54,2.54,3.32
10276,2.93,2.15,3.32
10289,3.32,2.93,2.93
10300,3.71,2.15,3.32
10312,2.93,2.93,3.32
10323,3.32,2.15,3.71
10334,3.32,2.15,2.54
10345,2.54,2.54,3.32
10356,3.32,2.15,3.32
10367,3.32,2.54,3.32
10378,2.93,2.54,3.32
10389,2.93,2.15,3.32
10400,3.32,2.15,2.93
10411,2.93,2.54,2.93
10422,2.93,2.15,2.93
10433,2.93,2.54,3.32
10444,3.32,2.54,3.71
10455,3.32,2.15,3.32
10466,3.32,2.54,3.71
10477,3.32,2.54,3.32
10488,2.93,2.54,2.93
10499,3.32,2.54,2.93
10510,2.54,2.54,2.93
10521,3.71,2.15,3.32
10532,3.32,2.15,3.32
10546,3.32,2.54,2.93
10557,2.93,1.76,3.32
10568,2.93,2.15,3.32
10579,3.71,2.54,3.32
10590,3.71,2.54,3.32
10601,2.93,2.54,2.93
10612,3.71,2.15,3.32
10623,2.54,2.54,3.32
10635,3.32,1.76,3.32
10646,3.32,2.54,2.93
10657,2.54,2.15,3.32
10668,2.93,2.15,3.71
10679,2.93,2.54,3.32
10690,3.32,2.54,3.32
10701,3.71,2.54,3.71
10712,2.93,2.15,3.32
10723,2.93,2.54,3.71
10734,2.93,2.15,3.32
10745,3.32,2.54,3.32
10756,3.32,2.54,3.71
10767,2.93,2.15,3.32
10778,2.93,2.54,2.93
10789,3.32,2.93,3.32
10800,2.93,2.54,3.32
10814,2.93,2.54,3.32
10825,3.32,2.54,3.32
10836,3.71,1.76,3.71
10847,2.93,2.15,3.32
10858,2.93,2.54,3.32
10869,2.93,2.54,3.32
10880,2.93,2.54,2.93
10891,3.32,2.15,3.32
10902,2.93,2.54,3.32
10913,2.93,2.15,3.71
10924,2.93,2.54,3.71
10935,2.93,2.15,3.71
10946,3.32,2.15,3.71
10957,2.93,2.54,3.71
10969,3.32,2.93,3.71
10980,2.93,2.54,3.32
10991,3.32,2.54,3.32
11002,2.93,2.93,3.32
11013,2.93,2.54,3.32
11024,2.93,2.54,3.71
11035,2.93,2.15,2.93
11046,3.32,2.54,3.32
11057,2.93,2.15,3.32
11070,3.71,2.15,3.32
11082,2.93,2.15,2.93
11093,3.32,2.54,3.71
11104,3.32,2.54,3.71
11115,3.32,2.15,2.93
11126,3.32,2.15,2.93
11137,3.32,2.15,2.93
11148,3.32,2.54,2.93
11159,2.93,2.15,3.71
11170,3.32,2.15,3.71
11181,2.93,2.54,3.32
11192,3.32,2.54,2.93
11203,2.93,2.15,3.32
11214,3.71,2.54,3.32
11225,3.32,2.54,3.32
11236,3.71,2.93,3.71
11247,3.71,2.54,3.32
11258,3.32,2.15,4.11
11269,2.93,2.93,2.93
11280,3.32,2.15,3.71
11291,2.93,2.15,2.93
11302,3.32,2.54,3.32
11314,3.32,2.54,3.32
11327,3.32,2.15,3.71
11338,3.32,2.15,3.71
11349,3.32,2.54,3.32
11360,3.32,2.54,3.71
11371,3.71,2.54,3.32
11382,2.93,2.54,3.32
11393,2.93,2.54,3.32
11404,3.32,2.54,3.32
11415,2.93,2.54,3.32
11426,3.71,2.54,3.71
11438,3.32,2.54,3.32
11449,3.32,2.54,2.93
11460,3.32,2.54,3.32
11471,2.93,2.15,3.71
11482,2.93,2.93,3.71
11493,3.32,2.54,3.71
11504,2.93,2.15,3.71
11515,2.93,2.15,3.32
11526,3.71,2.93,3.32
11537,3.71,2.54,2.93
11548,3.32,2.54,2.93
11559,3.32,2.54,2.93
11570,3.71,2.93,2.93
11584,3.32,2.15,2.93
11595,2.93,2.15,3.32
11606,3.32,2.54,3.32
11617,2.93,2.15,2.93
11628,3.71,2.54,2.93
11639,3.32,2.54,3.71
11650,3.32,2.54,2.93
11661,3.32,2.15,2.93
11672,3.32,2.15,3.71
11683,2.93,2.15,2.93
11694,2.93,2.54,3.32
11705,3.32,2.15,3.71
11716,2.93,2.54,3.32
11727,3.32,2.15,3.32
11738,3.32,2.93,3.32
11749,3.32,2.54,3.32
11761,3.32,2.15,3.71
11772,2.93,2.54,3.71
11783,2.93,2.54,3.71
11794,3.32,2.54,3.32
11805,2.93,2.15,3.32
11816,3.32,2.54,3.32
11827,2.93,2.93,3.71
11838,2.93,2.93,2.93
11852,2.93,2.15,3.32
11863,3.71,2.15,3.32
11874,3.32,2.15,3.32
11885,3.32,2.15,3.71
11896,2.93,2.54,3.32
11907,2.93,2.54,3.71
11918,3.71,2.15,3.32
11929,3.32,2.15,3.32
11940,2.93,2.93,3.32
11951,3.71,2.15,3.71
11962,2.93,2.54,3.32
11973,3.32,2.54,3.32
11984,2.93,2.54,3.71
11995,2.93,2.54,3.32
12006,3.71,2.54,3.71
12017,2.93,2.93,3.32
12028,3.71,2.15,2.93
12039,3.32,2.54,3.32
12050,2.93,2.54,3.71
12061,3.71,2.15,3.32
12072,3.71,2.93,3.32
12084,3.32,2.93,2.93
12095,2.93,2.15,3.32
12108,3.32,2.54,3.71
12119,3.32,2.54,3.71
12130,3.32,2.15,3.32
12141,3.32,2.93,3.71
12152,3.32,2.15,3.32
12163,2.93,2.54,3.32
12174,2.93,2.15,2.93
12186,3.71,2.54,3.71
12197,3.71,2.54,3.32
12208,3.71,2.54,3.71
12219,3.32,2.54,3.71
12230,3.32,2.54,2.93
12241,3.32,2.15,3.32
12252,2.93,2.54,3.71
12263,3.71,2.54,3.71
12274,3.32,2.15,3.71
12285,3.71,2.15,3.71
12296,3.32,2.54,2.93
12307,3.32,2.15,3.32
12318,3.32,2.54,3.32
12329,3.32,2.15,3.32
12340,3.32,2.54,2.93
12351,3.32,2.15,3.71
12365,3.71,2.93,3.32
12376,2.93,2.15,3.32
12387,2.93,2.15,3.71
12398,2.93,2.54,3.32
12409,2.93,2.54,3.71
12420,2.93,2.54,3.71
12431,3.32,2.54,3.32
12442,3.32,2.93,3.71
12453,2.93,2.93,2.93
12464,3.32,2.15,3.32
12475,2.93,2.54,3.32
12486,3.32,2.54,3.71
12497,2.93,2.54,3.32
12509,3.71,2.93,3.32
12520,2.93,2.15,3.71
12531,3.71,2.15,3.32
12542,3.71,2.15,3.71
12553,3.71,2.15,2.93
12564,3.32,2.54,3.71
12575,2.93,2.15,3.32
12586,2.93,2.15,3.32
12597,3.32,2.15,3.32
12608,3.32,2.54,3.71
12622,3.32,2.54,3.32
12633,2.93,2.54,3.71
12644,2.93,2.54,2.93
12655,3.71,2.15,3.32
12666,3.71,2.54,3.71
12677,3.32,2.54,3.32
12688,2.93,2.15,3.32
12699,2.93,2.15,3.32
12710,3.32,2.15,3.32
12721,3.32,2.93,3.32
12732,3.32,2.54,3.32
12743,2.93,2.15,3.32
12754,2.93,2.54,3.32
12765,3.32,2.54,3.71
12776,3.32,2.15,3.71
12787,2.93,2.54,2.93
12798,2.93,2.15,2.93
12809,2.93,2.54,3.32
12820,2.93,2.15,2.93
12832,3.32,2.54,2.54
12843,3.71,2.54,2.93
12854,3.32,2.54,2.93
12865,3.71,2.15,3.32
12876,2.93,2.54,3.71
12889,3.32,2.15,3.71
12900,3.32,2.54,3.32
12911,2.93,2.54,2.93
12923,2.93,2.54,2.93
12934,3.32,2.15,3.32
12945,3.32,2.15,3.32
12956,3.32,2.93,2.93
12967,3.32,2.15,3.32
12978,2.93,2.93,3.32
12989,2.93,2.54,3.71
13000,3.71,2.54,3.32
13011,3.32,1.76,3.71
13022,3.32,2.54,3.32
13033,3.71,2.15,2.93
13044,3.71,1.76,3.32
13055,3.32,2.54,3.32
13066,2.93,2.54,2.93
13077,3.32,2.54,3.32
13088,3.32,2.15,3.71
13099,3.32,1.76,3.32
13110,3.32,2.93,3.32
13121,3.71,2.54,3.32
13132,3.32,2.54,3.32
13146,2.93,2.54,3.32
13157,3.32,2.54,3.71
13168,3.32,2.54,2.93
13179,3.71,2.15,3.71
13190,3.71,2.54,2.93
13201,3.32,2.54,3.32
13212,3.32,2.54,3.32
13223,3.32,2.15,3.32
13234,2.93,2.54,3.32
13245,3.32,2.54,2.93
13256,3.32,2.93,3.71
13267,3.71,2.15,3.32
13279,3.71,2.93,2.93
13290,2.93,1.76,2.93
13301,3.32,2.54,3.32
13312,2.93,2.15,2.93
13323,3.32,2.54,3.32
13334,2.93,2.15,2.93
13345,3.32,2.54,3.32
13356,3.32,2.54,2.93
13367,3.32,2.54,3.32
13378,2.93,2.15,3.71
13389,3.32,2.54,3.71
13403,3.32,2.15,3.32
13414,3.32,2.54,2.93
13425,3.32,2.54,3.32
13436,3.32,2.15,3.71
13447,3.32,2.93,3.32
13458,2.93,2.15,3.32
13469,3.32,2.54,2.93
13480,3.32,2.15,3.32
13491,3.32,2.15,3.71
13502,3.32,2.15,3.32
13513,3.32,2.54,3.71
13524,2.93,1.76,2.93
13535,2.93,2.15,3.32
13546,2.93,1.76,2.93
13557,2.93,2.93,3.71
13568,2.93,2.54,3.32
13579,2.93,2.54,2.93
13590,2.93,2.54,3.32
13601,3.32,2.54,3.32
13612,2.93,2.15,2.93
13623,3.32,2.54,3.32
13634,3.71,2.93,3.32
13646,3.71,2.54,3.32
13657,3.71,2.15,2.93
13670,2.93,2.54,3.32
13681,3.32,2.15,3.32
13692,2.93,2.15,3.71
13703,3.32,2.54,2.93
13714,2.93,2.54,3.32
13725,3.32,2.54,3.32
13737,2.93,2.54,3.71
13748,2.93,2.15,3.71
13759,3.71,2.15,3.32
13770,3.71,2.15,3.32
13781,3.32,2.54,3.71
13792,3.71,2.54,3.71
13803,2.93,2.15,2.93
13814,4.11,2.15,3.32
13825,3.32,2.15,2.93
13836,2.93,2.15,3.32
13847,2.93,2.54,3.32
13858,3.32,2.93,2.93
13869,3.32,2.15,3.32
13880,3.71,2.15,3.32
13891,2.93,2.15,3.32
13902,2.93,2.15,2.93
13913,3.32,2.15,3.32
13927,3.32,2.54,3.71
13938,3.32,2.54,3.32
13949,3.32,2.54,3.71
13960,3.32,2.54,3.32
13971,3.32,2.15,3.32
13982,2.93,2.54,3.32
13993,2.93,2.15,3.32
14004,3.32,2.54,3.32
14015,3.32,2.15,2.93
14026,3.71,2.54,3.32
14037,3.71,2.15,3.32
14048,3.71,2.93,3.32
14060,3.32,2.54,3.32
14071,3.32,2.54,3.32
14082,3.32,2.54,3.32
14093,2.93,2.93,2.93
14104,2.93,2.54,3.32
14115,2.93,2.54,2.93
14126,2.93,2.54,2.93
14137,2.93,2.54,3.71
14148,2.93,2.54,2.93
14159,3.71,2.15,2.93
14170,3.71,2.54,3.32
14184,3.71,2.54,3.32
14195,3.32,2.54,3.32
14206,3.32,2.15,3.32
14217,2.93,2.15,3.32
14228,3.71,2.15,3.71
14239,2.93,2.15,3.32
14250,2.93,2.54,3.71
14261,3.32,2.54,3.71
14272,3.32,2.15,3.32
14283,3.32,2.54,3.32
14294,3.32,2.54,2.93
14305,3.32,2.15,2.93
14316,3.32,2.54,2.93
14327,3.71,2.15,2.93
14338,3.32,2.54,3.32
14349,3.71,2.15,3.71
14360,3.32,2.15,2.93
14371,3.32,2.15,3.32
14383,3.32,2.54,3.32
14394,3.32,2.54,3.32
14405,2.93,2.54,2.93
14416,3.32,2.15,3.32
14427,2.93,2.15,3.71
14440,3.32,2.15,2.93
14451,2.93,1.76,3.32
14462,3.32,2.93,2.93
14474,3.32,2.54,3.71
14485,3.32,2.54,2.93
14496,2.93,2.15,2.93
14507,3.32,2.15,3.32
14518,2.93,2.15,3.32
14529,3.32,2.15,3.32
14540,3.32,2.54,2.93
14551,3.32,2.54,3.32
14562,3.32,2.54,3.32
14573,3.32,2.54,3.32
14584,3.71,2.15,3.32
14595,2.93,2.93,3.32
14606,2.93,2.93,3.71
14617,3.32,2.54,2.93
14628,2.93,2.93,3.32
14639,2.93,2.15,3.32
14650,3.32,2.15,3.32
14661,2.93,2.54,3.32
14672,2.93,2.54,2.93
14683,3.32,2.15,3.32
14694,3.32,2.54,2.93
14708,3.32,2.15,3.32
14719,2.93,2.54,2.93
14730,3.32,2.54,3.32
14741,3.32,2.54,3.32
14752,2.93,2.54,3.71
14763,3.32,2.15,3.32
14774,3.32,2.54,3.71
14785,3.32,2.54,3.71
14797,3.32,2.15,3.71
14808,3.32,2.54,3.32
14819,2.93,2.54,3.32
14830,3.32,2.54,3.32
14841,3.32,1.76,3.32
14852,3.71,2.15,3.32
14863,2.93,2.15,2.93
14874,2.54,2.54,2.93
14885,3.71,2.15,3.32
14896,3.32,2.54,2.93
14907,2.93,2.15,3.32
14918,3.32,2.54,3.71
14929,3.32,2.15,2.93
14940,3.71,2.54,3.32
14951,3.71,2.15,3.32
14965,3.71,2.93,3.32
14976,2.93,2.15,3.71
14987,3.32,2.15,2.93
14998,3.32,2.54,3.32
15009,2.93,2.15,3.71
15020,2.93,2.54,3.32
15031,2.93,2.15,3.32
15042,3.32,2.54,3.32
15053,3.32,2.15,3.71
15064,3.32,2.54,3.71
15075,3.32,2.15,3.32
15086,3.32,2.15,3.32
15097,3.32,2.54,2.93
15108,3.32,2.54,3.32
15120,3.71,2.54,2.93
15131,3.71,2.54,3.71
15142,3.32,2.15,2.93
15153,3.32,2.54,3.71
15164,2.93,2.15,3.32
15175,2.93,2.54,2.93
15186,3.32,2.54,3.32
15197,3.71,2.15,3.32
15208,3.71,2.15,3.32
15221,2.93,2.15,3.71
